"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","points_wkt"
1913321800,"b6015b60-6f96-43a9-88e5-2f41854e8f07","urn:catalog:TCWC:Birds:24786","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Curruca","Curruca melanocephala",NA,"SPECIES","Curruca melanocephala (J.F.Gmelin, 1789)","Curruca melanocephala","","IT","Sardinia; Marceddi","Sardinia Region","PRESENT",NA,"2b8e48b0-812d-11de-86fe-b8a03c50a862",39.70999,8.55069,NA,NA,NA,NA,NA,NA,"2018-05-24T00:00:00",24,5,2018,9990095,9990095,"PRESERVED_SPECIMEN","TCWC","Birds","24786",1094,"","","CC0_1_0","","Voelker, G.A. Prestridge, H.L., Pavia, M. & Boano, G.; Prestridge, H.L.",NA,"Native","2023-06-07 14:53:48","","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","POINT (8.55069 39.70999)"
