"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","points_wkt"
3859396428,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/119091343","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes venata",NA,"SPECIES","Ochlodes sylvanus (Esper, 1777)","Ochlodes sylvanus","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.65285,10.03559,87,NA,NA,NA,NA,NA,"2022-05-23T13:14:00",23,5,2022,1946844,7389824,"HUMAN_OBSERVATION","iNaturalist","Observations","119091343",NA,"Gabriele La Grasta","2022-05-28T17:14:23","CC_BY_NC_4_0","Gabriele La Grasta","Gabriele La Grasta",NA,NA,"2023-06-21 11:22:38","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.03559 45.65285)"
3858431077,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/119838310","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes venata",NA,"SPECIES","Ochlodes sylvanus (Esper, 1777)","Ochlodes sylvanus","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.65313,10.03591,171,NA,NA,NA,NA,NA,"2022-05-31T10:09:00",31,5,2022,1946844,7389824,"HUMAN_OBSERVATION","iNaturalist","Observations","119838310",NA,"Gabriele La Grasta","2022-06-02T06:41:15","CC_BY_NC_4_0","Gabriele La Grasta","Gabriele La Grasta",NA,NA,"2023-06-21 11:09:39","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.03591 45.65313)"
3499445516,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/91841727","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes venata",NA,"SPECIES","Ochlodes sylvanus (Esper, 1777)","Ochlodes sylvanus","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.63838,10.02791,183,NA,NA,NA,NA,NA,"2021-08-20T11:01:34",20,8,2021,1946844,7389824,"HUMAN_OBSERVATION","iNaturalist","Observations","91841727",NA,"Gabriele La Grasta","2021-08-20T12:56:19","CC_BY_NC_4_0","Gabriele La Grasta","Gabriele La Grasta",NA,NA,"2023-06-21 11:08:22","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.02791 45.63838)"
3468790520,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/95842465","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes venata",NA,"SPECIES","Ochlodes sylvanus (Esper, 1777)","Ochlodes sylvanus","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.65104,10.02345,184,NA,NA,NA,NA,NA,"2021-09-22T13:47:00",22,9,2021,1946844,7389824,"HUMAN_OBSERVATION","iNaturalist","Observations","95842465",NA,"Gabriele La Grasta","2021-09-23T11:52:18","CC_BY_NC_4_0","Gabriele La Grasta","Gabriele La Grasta",NA,NA,"2023-06-21 11:20:24","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.02345 45.65104)"
3384944303,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/95140117","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes venata",NA,"SPECIES","Ochlodes sylvanus (Esper, 1777)","Ochlodes sylvanus","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64561,10.03492,122,NA,NA,NA,NA,NA,"2021-09-15T15:10:00",15,9,2021,1946844,7389824,"HUMAN_OBSERVATION","iNaturalist","Observations","95140117",NA,"Gabriele La Grasta","2021-09-17T13:28:39","CC_BY_NC_4_0","Gabriele La Grasta","Gabriele La Grasta",NA,NA,"2023-06-21 11:07:56","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.03492 45.64561)"
3384938360,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/94310544","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes venata",NA,"SPECIES","Ochlodes sylvanus (Esper, 1777)","Ochlodes sylvanus","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64547,10.03478,131,NA,NA,NA,NA,NA,"2021-09-09T12:59:00",9,9,2021,1946844,7389824,"HUMAN_OBSERVATION","iNaturalist","Observations","94310544",NA,"Gabriele La Grasta","2021-09-10T11:43:45","CC_BY_NC_4_0","Gabriele La Grasta","Gabriele La Grasta",NA,NA,"2023-06-21 11:18:43","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.03478 45.64547)"
3383984426,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/94352384","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes venata",NA,"SPECIES","Ochlodes sylvanus (Esper, 1777)","Ochlodes sylvanus","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64641,10.03726,191,NA,NA,NA,NA,NA,"2021-09-09T13:36:00",9,9,2021,1946844,7389824,"HUMAN_OBSERVATION","iNaturalist","Observations","94352384",NA,"Gabriele La Grasta","2021-09-10T18:35:31","CC_BY_NC_4_0","Gabriele La Grasta","Gabriele La Grasta",NA,NA,"2023-06-21 11:08:06","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.03726 45.64641)"
3343760862,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/91841561","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes venata",NA,"SPECIES","Ochlodes sylvanus (Esper, 1777)","Ochlodes sylvanus","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.63768,10.02986,183,NA,NA,NA,NA,NA,"2021-08-20T10:48:57",20,8,2021,1946844,7389824,"HUMAN_OBSERVATION","iNaturalist","Observations","91841561",NA,"Gabriele La Grasta","2021-08-20T12:55:25","CC_BY_NC_4_0","Gabriele La Grasta","Gabriele La Grasta",NA,NA,"2023-06-21 11:20:25","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.02986 45.63768)"
3330497461,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/81845166","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes venata",NA,"SPECIES","Ochlodes sylvanus (Esper, 1777)","Ochlodes sylvanus","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.6465,10.0293,598,NA,NA,NA,NA,NA,"2021-06-06T14:06:00",6,6,2021,1946844,7389824,"HUMAN_OBSERVATION","iNaturalist","Observations","81845166",NA,"Paolo","2021-06-06T12:10:07","CC_BY_4_0","Paolo","Paolo",NA,NA,"2023-06-21 11:07:26","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.0293 45.6465)"
1880464882,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/12632583","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes venata",NA,"SPECIES","Ochlodes sylvanus (Esper, 1777)","Ochlodes sylvanus","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.63786,10.02988,5,NA,NA,NA,NA,NA,"2018-05-20T09:38:36",20,5,2018,1946844,7389824,"HUMAN_OBSERVATION","iNaturalist","Observations","12632583",NA,"Ronan A.","2018-05-20T18:33:27","CC_BY_NC_4_0","astridalexa","astridalexa",NA,NA,"2023-06-21 11:03:20","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.02988 45.63786)"
