"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","points_wkt"
3721357994,"8a863029-f435-446a-821e-275f4f641165","https://observation.org/observation/222469384","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Colias","Colias croceus","","SPECIES","Colias croceus (Geoffroy, 1785)","Colias crocea",NA,"IT","Italy - RNR della Valle Cavanata","","PRESENT",1,"c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f",45.71379,13.4769,3,NA,NA,NA,NA,NA,"2021-08-09T00:00:00",9,8,2021,5137612,5137612,"HUMAN_OBSERVATION","","Observations","OBS.222469384",NA,"","","CC_BY_NC_4_0","Stichting Observation International","User 127728",NA,NA,"2023-06-13 15:57:48","","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT","POINT (13.4769 45.71379)"
