"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","points_wkt"
4116056032,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/161111669","Animalia","Chordata","Squamata",NA,"Lacertidae","Podarcis","Podarcis siculus","","SPECIES","Podarcis siculus (Rafinesque-Schmaltz, 1810)","Podarcis siculus",NA,"IT","","Calabria","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.7394,16.23603,2290,NA,NA,NA,NA,NA,"2023-05-07T12:04:00",7,5,2023,9185677,9185677,"HUMAN_OBSERVATION","iNaturalist","Observations","161111669",NA,"filipa_coelho","2023-05-11T18:26:07","CC_BY_NC_4_0","filipa_coelho","filipa_coelho",NA,NA,"2023-06-14 09:55:29","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (16.23603 38.7394)"
2843065730,"8a863029-f435-446a-821e-275f4f641165","https://observation.org/observation/119253985","Animalia","Chordata","Squamata",NA,"Lacertidae","Podarcis","Podarcis siculus","","SPECIES","Podarcis siculus (Rafinesque-Schmaltz, 1810)","Podarcis siculus",NA,"IT","Italy - Maierato (comuni)","","PRESENT",1,"c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f",38.74,16.23,1000,NA,NA,NA,NA,NA,"2016-05-16T00:00:00",16,5,2016,9185677,9185677,"HUMAN_OBSERVATION","","Observations","OBS.119253985",NA,"","","CC_BY_NC_4_0","Stichting Observation International","User 14880",NA,NA,"2023-06-13 15:58:55","","CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT","POINT (16.23 38.74)"
2839603925,"8a863029-f435-446a-821e-275f4f641165","https://observation.org/observation/119253968","Animalia","Chordata","Squamata",NA,"Lacertidae","Podarcis","Podarcis siculus","","SPECIES","Podarcis siculus (Rafinesque-Schmaltz, 1810)","Podarcis siculus",NA,"IT","Italy - Monterosso Calabro (comuni)","","PRESENT",20,"c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f",38.73,16.25,1000,NA,NA,NA,NA,NA,"2016-05-17T00:00:00",17,5,2016,9185677,9185677,"HUMAN_OBSERVATION","","Observations","OBS.119253968",NA,"","","CC_BY_NC_4_0","Stichting Observation International","User 14880",NA,NA,"2023-06-13 15:58:54","","CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT","POINT (16.25 38.73)"
2836209607,"8a863029-f435-446a-821e-275f4f641165","https://observation.org/observation/119253983","Animalia","Chordata","Squamata",NA,"Lacertidae","Podarcis","Podarcis siculus","","SPECIES","Podarcis siculus (Rafinesque-Schmaltz, 1810)","Podarcis siculus",NA,"IT","Italy - Maierato (comuni)","","PRESENT",1,"c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f",38.74,16.23,1000,NA,NA,NA,NA,NA,"2016-05-16T00:00:00",16,5,2016,9185677,9185677,"HUMAN_OBSERVATION","","Observations","OBS.119253983",NA,"","","CC_BY_NC_4_0","Stichting Observation International","User 14880",NA,NA,"2023-06-13 15:56:28","","CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT","POINT (16.23 38.74)"
2832812746,"8a863029-f435-446a-821e-275f4f641165","https://observation.org/observation/119253970","Animalia","Chordata","Squamata",NA,"Lacertidae","Podarcis","Podarcis siculus","","SPECIES","Podarcis siculus (Rafinesque-Schmaltz, 1810)","Podarcis siculus",NA,"IT","Italy - Monterosso Calabro (comuni)","","PRESENT",10,"c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f",38.73,16.25,1000,NA,NA,NA,NA,NA,"2016-05-17T00:00:00",17,5,2016,9185677,9185677,"HUMAN_OBSERVATION","","Observations","OBS.119253970",NA,"","","CC_BY_NC_4_0","Stichting Observation International","User 14880",NA,NA,"2023-06-13 15:58:45","","CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT","POINT (16.25 38.73)"
2832773759,"8a863029-f435-446a-821e-275f4f641165","https://observation.org/observation/119253984","Animalia","Chordata","Squamata",NA,"Lacertidae","Podarcis","Podarcis siculus","","SPECIES","Podarcis siculus (Rafinesque-Schmaltz, 1810)","Podarcis siculus",NA,"IT","Italy - Maierato (comuni)","","PRESENT",1,"c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f",38.74,16.23,1000,NA,NA,NA,NA,NA,"2016-05-16T00:00:00",16,5,2016,9185677,9185677,"HUMAN_OBSERVATION","","Observations","OBS.119253984",NA,"","","CC_BY_NC_4_0","Stichting Observation International","User 14880",NA,NA,"2023-06-13 15:58:43","","CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT","POINT (16.23 38.74)"
2832715915,"8a863029-f435-446a-821e-275f4f641165","https://observation.org/observation/119253975","Animalia","Chordata","Squamata",NA,"Lacertidae","Podarcis","Podarcis siculus","","SPECIES","Podarcis siculus (Rafinesque-Schmaltz, 1810)","Podarcis siculus",NA,"IT","Italy - Monterosso Calabro (comuni)","","PRESENT",10,"c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f",38.73,16.25,1000,NA,NA,NA,NA,NA,"2016-05-17T00:00:00",17,5,2016,9185677,9185677,"HUMAN_OBSERVATION","","Observations","OBS.119253975",NA,"","","CC_BY_NC_4_0","Stichting Observation International","User 14880",NA,NA,"2023-06-13 15:56:28","","CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT","POINT (16.25 38.73)"
