"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","points_wkt"
3822375186,"8a863029-f435-446a-821e-275f4f641165","https://observation.org/observation/157612623","Animalia","Chordata","Squamata",NA,"Colubridae","Hierophis","Hierophis viridiflavus","carbonarius","SUBSPECIES","Hierophis viridiflavus carbonarius (Bonaparte, 1833)","Hierophis viridiflavus carbonarius","","IT","Italy - Serre (comuni)","","PRESENT",1,"c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f",40.60427,15.13968,25,NA,NA,NA,NA,NA,"2018-05-07T00:00:00",7,5,2018,8798641,2458916,"HUMAN_OBSERVATION","","Observations","OBS.157612623",NA,"","","CC_BY_NC_4_0","Stichting Observation International","User 100414",NA,NA,"2023-06-13 15:57:12","","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT","POINT (15.13968 40.60427)"
