"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","points_wkt"
3889715313,"25c68c0a-ed5b-4080-9f08-a127ae935d2d","OGS:2019-08-07:45.7459952:13.1251149:137205","Animalia","Chordata","Testudines",NA,"Cheloniidae","Caretta","Caretta caretta",NA,"SPECIES","Caretta caretta (Linnaeus, 1758)","Caretta caretta","","IT","","","PRESENT",NA,"7c0177c0-1c0d-4c6c-bb0b-77e61759495d",45.746,13.12511,NA,NA,NA,NA,NA,NA,"2019-08-07T00:00:00",7,8,2019,8894817,8894817,"HUMAN_OBSERVATION","OGS","","","","","","CC_BY_NC_4_0","","",NA,NA,"2023-01-24 15:56:10","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES","POINT (13.12511 45.746)"
