"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
4134127858,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166786166","Animalia","Chordata","Aves","Apodiformes","Apodidae","Tachymarptis","Tachymarptis melba",NA,"SPECIES","Apus melba (Linnaeus, 1758)","Apus melba",NA,"IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.507161,10.33249,2362,NA,NA,NA,NA,NA,"2023-06-11T10:46:00",11,6,2023,5228684,2477411,"HUMAN_OBSERVATION","iNaturalist","Observations","166786166",NA,"Paolo","2023-06-11T12:49:04","CC_BY_4_0","Paolo","Paolo",NA,NA,2023-06-21 11:24:48,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
4134118633,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166447544","Animalia","Chordata","Aves","Apodiformes","Apodidae","Tachymarptis","Tachymarptis melba",NA,"SPECIES","Apus melba (Linnaeus, 1758)","Apus melba",NA,"IT","","Calabria","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.309016,16.239617,1116,NA,NA,NA,NA,NA,"2023-06-09T19:40:00",9,6,2023,5228684,2477411,"HUMAN_OBSERVATION","iNaturalist","Observations","166447544",NA,"Marco Briguori","2023-06-09T17:52:52","CC_BY_NC_4_0","Marco Briguori","Marco Briguori",NA,NA,2023-06-21 11:12:27,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
4134100680,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166447534","Animalia","Chordata","Aves","Apodiformes","Apodidae","Tachymarptis","Tachymarptis melba",NA,"SPECIES","Apus melba (Linnaeus, 1758)","Apus melba",NA,"IT","","Calabria","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.309016,16.239617,1116,NA,NA,NA,NA,NA,"2023-06-09T19:40:00",9,6,2023,5228684,2477411,"HUMAN_OBSERVATION","iNaturalist","Observations","166447534",NA,"Marco Briguori","2023-06-09T17:52:45","CC_BY_NC_4_0","Marco Briguori","Marco Briguori",NA,NA,2023-06-21 11:24:33,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
4134096824,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166859535","Animalia","Chordata","Aves","Apodiformes","Apodidae","Tachymarptis","Tachymarptis melba",NA,"SPECIES","Apus melba (Linnaeus, 1758)","Apus melba",NA,"IT","","Calabria","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.309016,16.239617,1116,NA,NA,NA,NA,NA,"2023-06-11T19:56:00",11,6,2023,5228684,2477411,"HUMAN_OBSERVATION","iNaturalist","Observations","166859535",NA,"Marco Briguori","2023-06-11T18:45:40","CC_BY_NC_4_0","Marco Briguori","Marco Briguori",NA,NA,2023-06-21 11:24:13,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
4134091452,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/167187170","Animalia","Chordata","Aves","Apodiformes","Apodidae","Tachymarptis","Tachymarptis melba",NA,"SPECIES","Apus melba (Linnaeus, 1758)","Apus melba",NA,"IT","","Calabria","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.309016,16.239617,1116,NA,NA,NA,NA,NA,"2023-06-12T18:06:00",12,6,2023,5228684,2477411,"HUMAN_OBSERVATION","iNaturalist","Observations","167187170",NA,"Marco Briguori","2023-06-13T13:35:53","CC_BY_NC_4_0","Marco Briguori","Marco Briguori",NA,NA,2023-06-21 11:12:32,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
4134045431,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166447488","Animalia","Chordata","Aves","Apodiformes","Apodidae","Tachymarptis","Tachymarptis melba",NA,"SPECIES","Apus melba (Linnaeus, 1758)","Apus melba",NA,"IT","","Calabria","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.309016,16.239617,1116,NA,NA,NA,NA,NA,"2023-06-09T19:41:00",9,6,2023,5228684,2477411,"HUMAN_OBSERVATION","iNaturalist","Observations","166447488",NA,"Marco Briguori","2023-06-09T17:52:34","CC_BY_NC_4_0","Marco Briguori","Marco Briguori",NA,NA,2023-06-21 11:12:41,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
4134042496,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166859544","Animalia","Chordata","Aves","Apodiformes","Apodidae","Tachymarptis","Tachymarptis melba",NA,"SPECIES","Apus melba (Linnaeus, 1758)","Apus melba",NA,"IT","","Calabria","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.309016,16.239617,1116,NA,NA,NA,NA,NA,"2023-06-11T19:58:00",11,6,2023,5228684,2477411,"HUMAN_OBSERVATION","iNaturalist","Observations","166859544",NA,"Marco Briguori","2023-06-11T18:45:41","CC_BY_NC_4_0","Marco Briguori","Marco Briguori",NA,NA,2023-06-21 11:24:39,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
4134010761,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166447525","Animalia","Chordata","Aves","Apodiformes","Apodidae","Tachymarptis","Tachymarptis melba",NA,"SPECIES","Apus melba (Linnaeus, 1758)","Apus melba",NA,"IT","","Calabria","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.309016,16.239617,1116,NA,NA,NA,NA,NA,"2023-06-09T19:39:00",9,6,2023,5228684,2477411,"HUMAN_OBSERVATION","iNaturalist","Observations","166447525",NA,"Marco Briguori","2023-06-09T17:52:43","CC_BY_NC_4_0","Marco Briguori","Marco Briguori",NA,NA,2023-06-21 11:24:40,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
4133980608,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166786164","Animalia","Chordata","Aves","Apodiformes","Apodidae","Tachymarptis","Tachymarptis melba",NA,"SPECIES","Apus melba (Linnaeus, 1758)","Apus melba",NA,"IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.507161,10.33249,2362,NA,NA,NA,NA,NA,"2023-06-11T10:46:00",11,6,2023,5228684,2477411,"HUMAN_OBSERVATION","iNaturalist","Observations","166786164",NA,"Paolo","2023-06-11T12:49:03","CC_BY_4_0","Paolo","Paolo",NA,NA,2023-06-21 11:24:36,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
4133948529,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166447499","Animalia","Chordata","Aves","Apodiformes","Apodidae","Tachymarptis","Tachymarptis melba",NA,"SPECIES","Apus melba (Linnaeus, 1758)","Apus melba",NA,"IT","","Calabria","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.309016,16.239617,1116,NA,NA,NA,NA,NA,"2023-06-09T19:42:00",9,6,2023,5228684,2477411,"HUMAN_OBSERVATION","iNaturalist","Observations","166447499",NA,"Marco Briguori","2023-06-09T17:52:35","CC_BY_NC_4_0","Marco Briguori","Marco Briguori",NA,NA,2023-06-21 11:12:31,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
