"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","points_wkt"
1913321416,"b6015b60-6f96-43a9-88e5-2f41854e8f07","urn:catalog:TCWC:Birds:24775","Animalia","Chordata","Aves","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus scirpaceus","","SPECIES","Acrocephalus scirpaceus (Hermann, 1804)","Acrocephalus scirpaceus","","IT","Sardinia; Marceddi","Sardinia Region","PRESENT",NA,"2b8e48b0-812d-11de-86fe-b8a03c50a862",39.70999,8.55069,NA,NA,NA,NA,NA,NA,"2018-05-24T00:00:00",24,5,2018,2493118,2493118,"PRESERVED_SPECIMEN","TCWC","Birds","24775",1098,"","","CC0_1_0","","Voelker, G.A. Prestridge, H.L., Pavia, M. & Boano, G.; Prestridge, H.L.",NA,"Native","2023-06-07 14:54:23","","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","POINT (8.55069 39.70999)"
1913321379,"b6015b60-6f96-43a9-88e5-2f41854e8f07","urn:catalog:TCWC:Birds:24771","Animalia","Chordata","Aves","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus scirpaceus","","SPECIES","Acrocephalus scirpaceus (Hermann, 1804)","Acrocephalus scirpaceus","","IT","Sardinia; Marceddi","Sardinia Region","PRESENT",NA,"2b8e48b0-812d-11de-86fe-b8a03c50a862",39.70999,8.55069,NA,NA,NA,NA,NA,NA,"2018-05-24T00:00:00",24,5,2018,2493118,2493118,"PRESERVED_SPECIMEN","TCWC","Birds","24771",1093,"","","CC0_1_0","","Voelker, G.A. Prestridge, H.L., Pavia, M. & Boano, G.; Prestridge, H.L.",NA,"Native","2023-06-07 14:53:47","","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","POINT (8.55069 39.70999)"
1913321374,"b6015b60-6f96-43a9-88e5-2f41854e8f07","urn:catalog:TCWC:Birds:24770","Animalia","Chordata","Aves","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus scirpaceus","","SPECIES","Acrocephalus scirpaceus (Hermann, 1804)","Acrocephalus scirpaceus","","IT","Sardinia; Marceddi","Sardinia Region","PRESENT",NA,"2b8e48b0-812d-11de-86fe-b8a03c50a862",39.70999,8.55069,NA,NA,NA,NA,NA,NA,"2018-05-24T00:00:00",24,5,2018,2493118,2493118,"PRESERVED_SPECIMEN","TCWC","Birds","24770",1092,"","","CC0_1_0","","Voelker, G.A. Prestridge, H.L., Pavia, M. & Boano, G.; Prestridge, H.L.",NA,"Native","2023-06-07 14:54:23","","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","POINT (8.55069 39.70999)"
1913321370,"b6015b60-6f96-43a9-88e5-2f41854e8f07","urn:catalog:TCWC:Birds:24774","Animalia","Chordata","Aves","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus scirpaceus","","SPECIES","Acrocephalus scirpaceus (Hermann, 1804)","Acrocephalus scirpaceus","","IT","Sardinia; Marceddi","Sardinia Region","PRESENT",NA,"2b8e48b0-812d-11de-86fe-b8a03c50a862",39.70999,8.55069,NA,NA,NA,NA,NA,NA,"2018-05-24T00:00:00",24,5,2018,2493118,2493118,"PRESERVED_SPECIMEN","TCWC","Birds","24774",1097,"","","CC0_1_0","","Voelker, G.A. Prestridge, H.L., Pavia, M. & Boano, G.; Prestridge, H.L.",NA,"Native","2023-06-07 14:53:47","","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","POINT (8.55069 39.70999)"
1913321364,"b6015b60-6f96-43a9-88e5-2f41854e8f07","urn:catalog:TCWC:Birds:24773","Animalia","Chordata","Aves","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus scirpaceus","","SPECIES","Acrocephalus scirpaceus (Hermann, 1804)","Acrocephalus scirpaceus","","IT","Sardinia; Marceddi","Sardinia Region","PRESENT",NA,"2b8e48b0-812d-11de-86fe-b8a03c50a862",39.70999,8.55069,NA,NA,NA,NA,NA,NA,"2018-05-24T00:00:00",24,5,2018,2493118,2493118,"PRESERVED_SPECIMEN","TCWC","Birds","24773",1096,"","","CC0_1_0","","Voelker, G.A. Prestridge, H.L., Pavia, M. & Boano, G.; Prestridge, H.L.",NA,"Native","2023-06-07 14:53:47","","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","POINT (8.55069 39.70999)"
1913321322,"b6015b60-6f96-43a9-88e5-2f41854e8f07","urn:catalog:TCWC:Birds:24772","Animalia","Chordata","Aves","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus scirpaceus","","SPECIES","Acrocephalus scirpaceus (Hermann, 1804)","Acrocephalus scirpaceus","","IT","Sardinia; Marceddi","Sardinia Region","PRESENT",NA,"2b8e48b0-812d-11de-86fe-b8a03c50a862",39.70999,8.55069,NA,NA,NA,NA,NA,NA,"2018-05-24T00:00:00",24,5,2018,2493118,2493118,"PRESERVED_SPECIMEN","TCWC","Birds","24772",1095,"","","CC0_1_0","","Voelker, G.A. Prestridge, H.L., Pavia, M. & Boano, G.; Prestridge, H.L.",NA,"Native","2023-06-07 14:53:48","","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","POINT (8.55069 39.70999)"
