"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","points_wkt"
3860643351,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/120151488","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia","Polygonia c-album","","SPECIES","Polygonia c-album (Linnaeus, 1758)","Polygonia c-album","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64641,10.03752,156,NA,NA,NA,NA,NA,"2022-06-04T10:34:00",4,6,2022,1898544,1898544,"HUMAN_OBSERVATION","iNaturalist","Observations","120151488",NA,"Gabriele La Grasta","2022-06-04T13:33:28","CC_BY_NC_4_0","Gabriele La Grasta","Gabriele La Grasta",NA,NA,"2023-06-21 11:20:06","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.03752 45.64641)"
3860434579,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/119235691","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia","Polygonia c-album","","SPECIES","Polygonia c-album (Linnaeus, 1758)","Polygonia c-album","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64627,10.03684,157,NA,NA,NA,NA,NA,"2022-05-23T15:29:00",23,5,2022,1898544,1898544,"HUMAN_OBSERVATION","iNaturalist","Observations","119235691",NA,"Gabriele La Grasta","2022-05-29T13:43:33","CC_BY_NC_4_0","Gabriele La Grasta","Gabriele La Grasta",NA,NA,"2023-06-21 11:21:29","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.03684 45.64627)"
3860138328,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/120197330","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia","Polygonia c-album","","SPECIES","Polygonia c-album (Linnaeus, 1758)","Polygonia c-album","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64651,10.02923,1242,NA,NA,NA,NA,NA,"2022-06-04T20:02:00",4,6,2022,1898544,1898544,"HUMAN_OBSERVATION","iNaturalist","Observations","120197330",NA,"Paolo","2022-06-04T18:16:10","CC_BY_4_0","Paolo","Paolo",NA,NA,"2023-06-21 11:09:49","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.02923 45.64651)"
3859472349,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/120197271","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia","Polygonia c-album","","SPECIES","Polygonia c-album (Linnaeus, 1758)","Polygonia c-album","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64651,10.02923,1242,NA,NA,NA,NA,NA,"2022-06-04T20:02:00",4,6,2022,1898544,1898544,"HUMAN_OBSERVATION","iNaturalist","Observations","120197271",NA,"Paolo","2022-06-04T18:15:59","CC_BY_4_0","Paolo","Paolo",NA,NA,"2023-06-21 11:20:26","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.02923 45.64651)"
3859439445,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/120197275","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia","Polygonia c-album","","SPECIES","Polygonia c-album (Linnaeus, 1758)","Polygonia c-album","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64651,10.02923,1242,NA,NA,NA,NA,NA,"2022-06-04T20:02:00",4,6,2022,1898544,1898544,"HUMAN_OBSERVATION","iNaturalist","Observations","120197275",NA,"mnauky","2022-06-04T18:23:02","CC_BY_4_0","Paolo","Paolo",NA,NA,"2023-06-21 11:20:57","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.02923 45.64651)"
3802408899,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/118168754","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia","Polygonia c-album","","SPECIES","Polygonia c-album (Linnaeus, 1758)","Polygonia c-album","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64813,10.02923,1037,NA,NA,NA,NA,NA,"2022-05-22T02:11:00",22,5,2022,1898544,1898544,"HUMAN_OBSERVATION","iNaturalist","Observations","118168754",NA,"Paolo","2022-05-22T12:13:10","CC_BY_4_0","Paolo","Paolo",NA,NA,"2023-06-21 11:21:29","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.02923 45.64813)"
3333267993,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/88568644","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia","Polygonia c-album","","SPECIES","Polygonia c-album (Linnaeus, 1758)","Polygonia c-album","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.6455,10.0344,96,NA,NA,NA,NA,NA,"2021-07-22T16:00:00",22,7,2021,1898544,1898544,"HUMAN_OBSERVATION","iNaturalist","Observations","88568644",NA,"Gabriele La Grasta","2021-07-25T17:08:35","CC_BY_NC_4_0","Gabriele La Grasta","Gabriele La Grasta",NA,NA,"2023-06-21 11:07:39","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.0344 45.6455)"
3314489784,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/83605029","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia","Polygonia c-album","","SPECIES","Polygonia c-album (Linnaeus, 1758)","Polygonia c-album","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64043,10.03668,131,NA,NA,NA,NA,NA,"2021-06-14T17:19:00",14,6,2021,1898544,1898544,"HUMAN_OBSERVATION","iNaturalist","Observations","83605029",NA,"Gabriele La Grasta","2021-06-19T07:56:08","CC_BY_NC_4_0","Gabriele La Grasta","Gabriele La Grasta",NA,NA,"2023-06-21 11:18:28","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.03668 45.64043)"
3307356212,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/83416570","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia","Polygonia c-album","","SPECIES","Polygonia c-album (Linnaeus, 1758)","Polygonia c-album","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.6465,10.0293,183,NA,NA,NA,NA,NA,"2021-06-17T20:27:00",17,6,2021,1898544,1898544,"HUMAN_OBSERVATION","iNaturalist","Observations","83416570",NA,"Paolo","2021-06-17T18:34:10","CC_BY_4_0","Paolo","Paolo",NA,NA,"2023-06-21 11:07:17","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.0293 45.6465)"
3118294676,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/78701571","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia","Polygonia c-album","","SPECIES","Polygonia c-album (Linnaeus, 1758)","Polygonia c-album","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.6465,10.0293,183,NA,NA,NA,NA,NA,"2020-02-28T12:48:40",28,2,2020,1898544,1898544,"HUMAN_OBSERVATION","iNaturalist","Observations","78701571",NA,"tiz_bat","2021-05-14T14:46:28","CC_BY_NC_4_0","tiz_bat","tiz_bat",NA,NA,"2023-06-21 11:07:04","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.0293 45.6465)"
2641602510,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/49061839","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia","Polygonia c-album","","SPECIES","Polygonia c-album (Linnaeus, 1758)","Polygonia c-album","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64651,10.02923,122,NA,NA,NA,NA,NA,"2020-06-06T12:48:00",6,6,2020,1898544,1898544,"HUMAN_OBSERVATION","iNaturalist","Observations","49061839",NA,"Anna Maria Gibellini","2020-06-09T21:00:57","CC_BY_NC_4_0","Anna Maria Gibellini","Anna Maria Gibellini",NA,NA,"2023-06-21 11:15:11","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.02923 45.64651)"
1946189428,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/11123772","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia","Polygonia c-album","","SPECIES","Polygonia c-album (Linnaeus, 1758)","Polygonia c-album","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64621,10.03127,183,NA,NA,NA,NA,NA,"2018-04-18T19:03:00",18,4,2018,1898544,1898544,"HUMAN_OBSERVATION","iNaturalist","Observations","11123772",NA,"Ronan A.","2018-04-19T06:58:59","CC_BY_4_0","Paolo","Paolo",NA,NA,"2023-06-21 11:03:16","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.03127 45.64621)"
