"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","points_wkt"
3314391108,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/83957304","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Nezara","Nezara viridula",NA,"SPECIES","Nezara viridula (Linnaeus, 1758)","Nezara viridula","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.15924,10.69008,100,NA,NA,NA,NA,NA,"2021-06-20T08:27:00",20,6,2021,2078852,2078852,"HUMAN_OBSERVATION","iNaturalist","Observations","83957304","","Marco Munari","2021-06-21T17:35:48","CC_BY_NC_4_0","Marco Munari","Marco Munari",NA,NA,"2023-06-21 11:18:06","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.69008 45.15924)"
3314195152,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/83955240","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Nezara","Nezara viridula",NA,"SPECIES","Nezara viridula (Linnaeus, 1758)","Nezara viridula","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.19666,10.68468,100,NA,NA,NA,NA,NA,"2021-06-19T18:36:00",19,6,2021,2078852,2078852,"HUMAN_OBSERVATION","iNaturalist","Observations","83955240","","Marco Munari","2021-06-21T17:18:43","CC_BY_NC_4_0","Marco Munari","Marco Munari",NA,NA,"2023-06-21 11:07:24","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.68468 45.19666)"
2251883923,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/25737492","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Nezara","Nezara viridula",NA,"SPECIES","Nezara viridula (Linnaeus, 1758)","Nezara viridula","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.18596,10.67841,180,NA,NA,NA,NA,NA,"2019-04-28T17:16:00",28,4,2019,2078852,2078852,"HUMAN_OBSERVATION","iNaturalist","Observations","25737492","","Marco Munari","2019-05-25T15:25:26","CC_BY_NC_4_0","Marco Munari","Marco Munari",NA,NA,"2023-06-21 11:14:06","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.67841 45.18596)"
1932333356,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/17738907","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Nezara","Nezara viridula",NA,"SPECIES","Nezara viridula (Linnaeus, 1758)","Nezara viridula","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.19648,10.68964,206,NA,NA,NA,NA,NA,"2018-10-21T15:55:00",21,10,2018,2078852,2078852,"HUMAN_OBSERVATION","iNaturalist","Observations","17738907","","Gianfranco","2018-10-22T09:12:41","CC_BY_NC_4_0","Marco Munari","Marco Munari",NA,NA,"2023-06-21 11:13:19","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.68964 45.19648)"
1932333090,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/17738910","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Nezara","Nezara viridula",NA,"SPECIES","Nezara viridula (Linnaeus, 1758)","Nezara viridula","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.19648,10.68964,206,NA,NA,NA,NA,NA,"2018-10-21T16:02:00",21,10,2018,2078852,2078852,"HUMAN_OBSERVATION","iNaturalist","Observations","17738910","","Gianfranco","2018-10-22T09:11:39","CC_BY_NC_4_0","Marco Munari","Marco Munari",NA,NA,"2023-06-21 11:03:35","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.68964 45.19648)"
1932333087,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/17738902","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Nezara","Nezara viridula",NA,"SPECIES","Nezara viridula (Linnaeus, 1758)","Nezara viridula","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.19648,10.68964,206,NA,NA,NA,NA,NA,"2018-10-21T15:50:00",21,10,2018,2078852,2078852,"HUMAN_OBSERVATION","iNaturalist","Observations","17738902","","Gianfranco","2018-10-22T09:13:12","CC_BY_NC_4_0","Marco Munari","Marco Munari",NA,NA,"2023-06-21 11:13:19","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.68964 45.19648)"
1677298667,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/8398569","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Nezara","Nezara viridula",NA,"SPECIES","Nezara viridula (Linnaeus, 1758)","Nezara viridula","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.19683,10.68961,2752,NA,NA,NA,NA,NA,"2017-10-14T15:36:33",14,10,2017,2078852,2078852,"HUMAN_OBSERVATION","iNaturalist","Observations","8398569","","WonGun Kim","2017-10-14T17:10:39","CC_BY_NC_4_0","Marco Munari","Marco Munari",NA,NA,"2023-06-21 11:13:27","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.68961 45.19683)"
1571153154,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/6707166","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Nezara","Nezara viridula",NA,"SPECIES","Nezara viridula (Linnaeus, 1758)","Nezara viridula","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.19762,10.68598,688,NA,NA,NA,NA,NA,"2017-06-18T19:23:52",18,6,2017,2078852,2078852,"HUMAN_OBSERVATION","iNaturalist","Observations","6707166","","linneav","2017-06-18T20:41:41","CC_BY_NC_4_0","Marco Munari","Marco Munari",NA,NA,"2023-06-21 11:12:49","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.68598 45.19762)"
1563427652,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/6387967","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Nezara","Nezara viridula",NA,"SPECIES","Nezara viridula (Linnaeus, 1758)","Nezara viridula","","IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.19769,10.68591,NA,NA,NA,NA,NA,NA,"2017-05-27T19:32:06",27,5,2017,2078852,2078852,"HUMAN_OBSERVATION","iNaturalist","Observations","6387967","","linneav","2017-05-28T01:02:44","CC_BY_NC_4_0","Marco Munari","Marco Munari",NA,NA,"2023-06-21 11:03:03","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.68591 45.19769)"
