"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","points_wkt"
3892456711,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/130372879","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pernis","Pernis apivorus",NA,"SPECIES","Pernis apivorus (Linnaeus, 1758)","Pernis apivorus",NA,"IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.63708,10.03378,39,NA,NA,NA,NA,NA,"2022-08-11T08:58:00",11,8,2022,2480420,2480420,"HUMAN_OBSERVATION","iNaturalist","Observations","130372879",NA,"Marco Bologna","2022-08-11T13:58:40","CC_BY_NC_4_0","Marco Bologna","Marco Bologna",NA,NA,"2023-06-21 11:10:38","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.03378 45.63708)"
3858541240,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/122460201","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pernis","Pernis apivorus",NA,"SPECIES","Pernis apivorus (Linnaeus, 1758)","Pernis apivorus",NA,"IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64456,10.02872,1320,NA,NA,NA,NA,NA,"2022-06-19T13:45:00",19,6,2022,2480420,2480420,"HUMAN_OBSERVATION","iNaturalist","Observations","122460201",NA,"Paolo","2022-06-19T11:55:42","CC_BY_4_0","Paolo","Paolo",NA,NA,"2023-06-21 11:10:30","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.02872 45.64456)"
3321076779,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/84536276","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pernis","Pernis apivorus",NA,"SPECIES","Pernis apivorus (Linnaeus, 1758)","Pernis apivorus",NA,"IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.6465,10.0293,183,NA,NA,NA,NA,NA,"2021-06-26T13:38:00",26,6,2021,2480420,2480420,"HUMAN_OBSERVATION","iNaturalist","Observations","84536276",NA,"Paolo","2021-06-26T12:00:15","CC_BY_4_0","Paolo","Paolo",NA,NA,"2023-06-21 11:19:21","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.0293 45.6465)"
2244310859,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/25554981","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pernis","Pernis apivorus",NA,"SPECIES","Pernis apivorus (Linnaeus, 1758)","Pernis apivorus",NA,"IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64621,10.03127,429,NA,NA,NA,NA,NA,"2019-05-22T14:14:00",22,5,2019,2480420,2480420,"HUMAN_OBSERVATION","iNaturalist","Observations","25554981",NA,"Paolo","2019-05-22T12:19:33","CC_BY_4_0","Paolo","Paolo",NA,NA,"2023-06-21 11:14:05","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.03127 45.64621)"
2244310289,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/25554980","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pernis","Pernis apivorus",NA,"SPECIES","Pernis apivorus (Linnaeus, 1758)","Pernis apivorus",NA,"IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64621,10.03127,429,NA,NA,NA,NA,NA,"2019-05-22T14:14:00",22,5,2019,2480420,2480420,"HUMAN_OBSERVATION","iNaturalist","Observations","25554980",NA,"Paolo","2019-05-22T12:19:32","CC_BY_4_0","Paolo","Paolo",NA,NA,"2023-06-21 11:13:37","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.03127 45.64621)"
2244310035,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/25554987","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pernis","Pernis apivorus",NA,"SPECIES","Pernis apivorus (Linnaeus, 1758)","Pernis apivorus",NA,"IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64621,10.03127,429,NA,NA,NA,NA,NA,"2019-05-22T14:14:00",22,5,2019,2480420,2480420,"HUMAN_OBSERVATION","iNaturalist","Observations","25554987",NA,"Paolo","2019-05-22T12:19:35","CC_BY_4_0","Paolo","Paolo",NA,NA,"2023-06-21 11:13:52","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.03127 45.64621)"
1946366316,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/6305440","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pernis","Pernis apivorus",NA,"SPECIES","Pernis apivorus (Linnaeus, 1758)","Pernis apivorus",NA,"IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64566,10.02857,1559,NA,NA,NA,NA,NA,"2017-05-21T14:43:22",21,5,2017,2480420,2480420,"HUMAN_OBSERVATION","iNaturalist","Observations","6305440",NA,"Paolo","2017-05-21T18:15:07","CC_BY_4_0","Paolo","Paolo",NA,NA,"2023-06-21 11:03:02","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.02857 45.64566)"
1946200443,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/16313911","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pernis","Pernis apivorus",NA,"SPECIES","Pernis apivorus (Linnaeus, 1758)","Pernis apivorus",NA,"IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64621,10.03127,183,NA,NA,NA,NA,NA,"2018-09-08T13:46:00",8,9,2018,2480420,2480420,"HUMAN_OBSERVATION","iNaturalist","Observations","16313911",NA,"criptas","2018-09-08T13:21:44","CC_BY_4_0","Paolo","Paolo",NA,NA,"2023-06-21 11:03:31","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.03127 45.64621)"
1946192444,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/13829236","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pernis","Pernis apivorus",NA,"SPECIES","Pernis apivorus (Linnaeus, 1758)","Pernis apivorus",NA,"IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64621,10.03127,183,NA,NA,NA,NA,NA,"2018-06-27T10:39:00",27,6,2018,2480420,2480420,"HUMAN_OBSERVATION","iNaturalist","Observations","13829236",NA,"Paolo","2018-06-27T13:50:25","CC_BY_4_0","Paolo","Paolo",NA,NA,"2023-06-21 11:13:31","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.03127 45.64621)"
1946192438,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/13829237","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pernis","Pernis apivorus",NA,"SPECIES","Pernis apivorus (Linnaeus, 1758)","Pernis apivorus",NA,"IT","","Lombardia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.64621,10.03127,183,NA,NA,NA,NA,NA,"2018-06-27T15:16:00",27,6,2018,2480420,2480420,"HUMAN_OBSERVATION","iNaturalist","Observations","13829237",NA,"Paolo","2018-06-27T13:50:27","CC_BY_4_0","Paolo","Paolo",NA,NA,"2023-06-21 11:13:50","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.03127 45.64621)"
