"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","points_wkt"
4039538327,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/148954720","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Sympetrum","Sympetrum fonscolombii",NA,"SPECIES","Sympetrum fonscolombii Selys, 1840","Sympetrum fonscolombii","","IT","","Toscana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",42.78182,10.94633,200,NA,NA,NA,NA,NA,"2015-08-19T12:18:00",19,8,2015,1428264,1428264,"HUMAN_OBSERVATION","iNaturalist","Observations","148954720",NA,"brunoparisotto","2023-02-17T08:22:17","CC_BY_NC_4_0","brunoparisotto","brunoparisotto",NA,NA,"2023-06-21 11:11:08","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.94633 42.78182)"
4039412090,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/148954703","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Sympetrum","Sympetrum fonscolombii",NA,"SPECIES","Sympetrum fonscolombii Selys, 1840","Sympetrum fonscolombii","","IT","","Toscana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",42.78186,10.94636,231,NA,NA,NA,NA,NA,"2015-07-31T16:29:00",31,7,2015,1428264,1428264,"HUMAN_OBSERVATION","iNaturalist","Observations","148954703",NA,"brunoparisotto","2023-02-17T08:21:17","CC_BY_NC_4_0","brunoparisotto","brunoparisotto",NA,NA,"2023-06-21 11:23:29","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.94636 42.78186)"
4039376177,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/148954276","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Sympetrum","Sympetrum fonscolombii",NA,"SPECIES","Sympetrum fonscolombii Selys, 1840","Sympetrum fonscolombii","","IT","","Toscana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",42.78189,10.94636,231,NA,NA,NA,NA,NA,"2015-07-29T18:58:00",29,7,2015,1428264,1428264,"HUMAN_OBSERVATION","iNaturalist","Observations","148954276",NA,"brunoparisotto","2023-02-17T08:05:13","CC_BY_NC_4_0","brunoparisotto","brunoparisotto",NA,NA,"2023-06-21 11:12:15","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.94636 42.78189)"
4039327238,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/148954750","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Sympetrum","Sympetrum fonscolombii",NA,"SPECIES","Sympetrum fonscolombii Selys, 1840","Sympetrum fonscolombii","","IT","","Toscana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",42.78183,10.94635,231,NA,NA,NA,NA,NA,"2015-08-21T11:17:00",21,8,2015,1428264,1428264,"HUMAN_OBSERVATION","iNaturalist","Observations","148954750",NA,"brunoparisotto","2023-02-17T08:23:23","CC_BY_NC_4_0","brunoparisotto","brunoparisotto",NA,NA,"2023-06-21 11:11:21","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.94635 42.78183)"
4039284183,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/148954778","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Sympetrum","Sympetrum fonscolombii",NA,"SPECIES","Sympetrum fonscolombii Selys, 1840","Sympetrum fonscolombii","","IT","","Toscana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",42.78184,10.94641,231,NA,NA,NA,NA,NA,"2015-09-11T16:00:00",11,9,2015,1428264,1428264,"HUMAN_OBSERVATION","iNaturalist","Observations","148954778",NA,"brunoparisotto","2023-02-17T08:24:23","CC_BY_NC_4_0","brunoparisotto","brunoparisotto",NA,NA,"2023-06-21 11:11:34","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.94641 42.78184)"
4039270116,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/148954791","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Sympetrum","Sympetrum fonscolombii",NA,"SPECIES","Sympetrum fonscolombii Selys, 1840","Sympetrum fonscolombii","","IT","","Toscana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",42.7819,10.94616,231,NA,NA,NA,NA,NA,"2019-10-29T12:16:00",29,10,2019,1428264,1428264,"HUMAN_OBSERVATION","iNaturalist","Observations","148954791",NA,"brunoparisotto","2023-02-17T08:25:16","CC_BY_NC_4_0","brunoparisotto","brunoparisotto",NA,NA,"2023-06-21 11:11:45","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.94616 42.7819)"
4039235744,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/148884956","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Sympetrum","Sympetrum fonscolombii",NA,"SPECIES","Sympetrum fonscolombii Selys, 1840","Sympetrum fonscolombii","","IT","","Toscana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",42.78192,10.94621,148,NA,NA,NA,NA,NA,"2014-09-05T10:25:00",5,9,2014,1428264,1428264,"HUMAN_OBSERVATION","iNaturalist","Observations","148884956",NA,"helger","2023-02-16T08:32:51","CC_BY_NC_4_0","brunoparisotto","brunoparisotto",NA,NA,"2023-06-21 11:23:24","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.94621 42.78192)"
3455606193,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/89772399","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Sympetrum","Sympetrum fonscolombii",NA,"SPECIES","Sympetrum fonscolombii Selys, 1840","Sympetrum fonscolombii","","IT","","Toscana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",42.78327,10.94491,NA,NA,NA,NA,NA,NA,"2021-08-03T11:54:00",3,8,2021,1428264,1428264,"HUMAN_OBSERVATION","iNaturalist","Observations","89772399",NA,"odole","2021-08-03T16:58:02","CC_BY_4_0","Nicholas Moray Williams","Nicholas Moray Williams",NA,NA,"2023-06-21 11:08:09","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.94491 42.78327)"
2597865572,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/41548713","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Sympetrum","Sympetrum fonscolombii",NA,"SPECIES","Sympetrum fonscolombii Selys, 1840","Sympetrum fonscolombii","","IT","","Toscana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",42.78386,10.94425,4,NA,NA,NA,NA,NA,"2014-09-20T12:10:00",20,9,2014,1428264,1428264,"HUMAN_OBSERVATION","iNaturalist","Observations","41548713",NA,"lucapassalacqua","2020-04-06T19:09:10","CC_BY_NC_4_0","lucapassalacqua","lucapassalacqua",NA,NA,"2023-06-21 11:04:48","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.94425 42.78386)"
2311317624,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/29561805","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Sympetrum","Sympetrum fonscolombii",NA,"SPECIES","Sympetrum fonscolombii Selys, 1840","Sympetrum fonscolombii","","IT","","Toscana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",42.76798,10.90529,8,NA,NA,NA,NA,NA,"2019-07-25T18:42:00",25,7,2019,1428264,1428264,"HUMAN_OBSERVATION","iNaturalist","Observations","29561805",NA,"lucapassalacqua","2019-07-26T07:24:40","CC_BY_NC_4_0","lucapassalacqua","lucapassalacqua",NA,NA,"2023-06-21 11:13:47","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (10.90529 42.76798)"
