"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","points_wkt"
3384682135,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/96050097","Animalia","Chordata","Squamata",NA,"Lacertidae","Lacerta","Lacerta bilineata","","SPECIES","Lacerta bilineata Daudin, 1802","Lacerta bilineata",NA,"IT","","Emilia-Romagna","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",44.5698,11.81831,61,NA,NA,NA,NA,NA,"2021-09-17T17:06:00",17,9,2021,6159243,6159243,"HUMAN_OBSERVATION","iNaturalist","Observations","96050097",NA,"Valentina","2021-09-25T06:09:02","CC_BY_NC_4_0","Valentina","Valentina",NA,NA,"2023-06-21 11:20:13","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES","POINT (11.81831 44.5698)"
