"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","points_wkt"
2442871661,"6ac3f774-d9fb-4796-b3e9-92bf6c81c084","","Animalia","Chordata","Aves","Passeriformes","Laniidae","Lanius","Lanius senator","","SPECIES","Lanius senator Linnaeus, 1758","Lanius senator",NA,"IT","Torre Guaceto, Ostuni","","PRESENT",NA,"bb646dff-a905-4403-a49b-6d378c2cf0d9",40.71344,17.79244,250,NA,NA,NA,NA,NA,"2015-05-03T00:00:00",3,5,2015,2492867,2492867,"HUMAN_OBSERVATION","naturgucker","naturgucker","-793770556",NA,"","","CC_BY_4_0","","1826606978",NA,"","2023-06-07 15:00:45","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES","POINT (17.79244 40.71344)"
